ratio: 内存被购买比例
ram_price: 内存价格，单位：EOS/KB
eos_balance: eosio.ram 账户余额
ram_bought: 被购买的内存数量，单位：字节

ratio	ram_price	eos_balance	ram_bought
76.01%	0.2590	3168397	52233674264
76.00%	0.2588	3166660	52226802317
75.99%	0.2585	3164925	52219930369
75.98%	0.2583	3163191	52213058421
75.97%	0.2581	3161458	52206186474
75.96%	0.2579	3159727	52199314526
75.95%	0.2577	3157998	52192442578
75.94%	0.2575	3156270	52185570631
75.93%	0.2572	3154543	52178698683
75.92%	0.2570	3152817	52171826735
75.91%	0.2568	3151094	52164954788
75.90%	0.2566	3149371	52158082840
75.89%	0.2564	3147650	52151210892
75.88%	0.2562	3145931	52144338945
75.87%	0.2560	3144212	52137466997
75.86%	0.2557	3142496	52130595049
75.85%	0.2556	3140780	52123723102
75.84%	0.2554	3139066	52116851154
75.83%	0.2551	3137354	52109979206
75.82%	0.2549	3135643	52103107259
75.81%	0.2547	3133933	52096235311
75.80%	0.2545	3132225	52089363363
75.79%	0.2543	3130518	52082491416
75.78%	0.2541	3128813	52075619468
75.77%	0.2538	3127109	52068747520
75.76%	0.2537	3125406	52061875573
75.75%	0.2535	3123705	52055003625
75.74%	0.2532	3122005	52048131677
75.73%	0.2530	3120307	52041259730
75.72%	0.2528	3118610	52034387782
75.71%	0.2526	3116914	52027515834
75.70%	0.2524	3115220	52020643887
75.69%	0.2522	3113527	52013771939
75.68%	0.2520	3111836	52006899991
75.67%	0.2518	3110146	52000028043
75.66%	0.2516	3108457	51993156096
75.65%	0.2514	3106770	51986284148
75.64%	0.2512	3105084	51979412200
75.63%	0.2510	3103399	51972540253
75.62%	0.2507	3101716	51965668305
75.61%	0.2506	3100035	51958796357
75.60%	0.2504	3098354	51951924410
75.59%	0.2501	3096675	51945052462
75.58%	0.2499	3094998	51938180514
75.57%	0.2497	3093321	51931308567
75.56%	0.2495	3091647	51924436619
75.55%	0.2493	3089973	51917564671
75.54%	0.2491	3088301	51910692724
75.53%	0.2489	3086630	51903820776
75.52%	0.2487	3084961	51896948828
75.51%	0.2485	3083293	51890076881
75.50%	0.2483	3081626	51883204933
75.49%	0.2481	3079961	51876332985
75.48%	0.2479	3078297	51869461038
75.47%	0.2477	3076634	51862589090
75.46%	0.2475	3074973	51855717142
75.45%	0.2473	3073313	51848845195
75.44%	0.2471	3071655	51841973247
75.43%	0.2469	3069998	51835101299
75.42%	0.2467	3068342	51828229352
75.41%	0.2465	3066687	51821357404
75.40%	0.2463	3065034	51814485456
75.39%	0.2461	3063382	51807613509
75.38%	0.2459	3061732	51800741561
75.37%	0.2457	3060083	51793869613
75.36%	0.2455	3058435	51786997666
75.35%	0.2453	3056789	51780125718
75.34%	0.2451	3055144	51773253770
75.33%	0.2449	3053500	51766381823
75.32%	0.2447	3051857	51759509875
75.31%	0.2445	3050216	51752637927
75.30%	0.2443	3048577	51745765980
75.29%	0.2441	3046938	51738894032
75.28%	0.2439	3045301	51732022084
75.27%	0.2437	3043665	51725150137
75.26%	0.2435	3042031	51718278189
75.25%	0.2433	3040398	51711406241
75.24%	0.2431	3038766	51704534294
75.23%	0.2429	3037135	51697662346
75.22%	0.2427	3035506	51690790398
75.21%	0.2425	3033878	51683918451
75.20%	0.2423	3032252	51677046503
75.19%	0.2421	3030626	51670174555
75.18%	0.2419	3029002	51663302607
75.17%	0.2417	3027380	51656430660
75.16%	0.2416	3025758	51649558712
75.15%	0.2413	3024138	51642686764
75.14%	0.2412	3022520	51635814817
75.13%	0.2409	3020902	51628942869
75.12%	0.2408	3019286	51622070921
75.11%	0.2406	3017671	51615198974
75.10%	0.2404	3016058	51608327026
75.09%	0.2402	3014446	51601455078
75.08%	0.2400	3012835	51594583131
75.07%	0.2398	3011225	51587711183
75.06%	0.2396	3009617	51580839235
75.05%	0.2394	3008010	51573967288
75.04%	0.2393	3006404	51567095340
75.03%	0.2390	3004799	51560223392
75.02%	0.2389	3003196	51553351445
75.01%	0.2386	3001594	51546479497
75.00%	0.2385	2999993	51539607549
74.99%	0.2383	2998394	51532735602
74.98%	0.2381	2996796	51525863654
74.97%	0.2379	2995199	51518991706
74.96%	0.2377	2993604	51512119759
74.95%	0.2375	2992009	51505247811
74.94%	0.2373	2990416	51498375863
74.93%	0.2371	2988825	51491503916
74.92%	0.2369	2987234	51484631968
74.91%	0.2368	2985645	51477760020
74.90%	0.2365	2984057	51470888073
74.89%	0.2364	2982471	51464016125
74.88%	0.2362	2980885	51457144177
74.87%	0.2360	2979301	51450272230
74.86%	0.2358	2977718	51443400282
74.85%	0.2356	2976137	51436528334
74.84%	0.2355	2974556	51429656387
74.83%	0.2352	2972977	51422784439
74.82%	0.2351	2971399	51415912491
74.81%	0.2349	2969823	51409040544
74.80%	0.2347	2968247	51402168596
74.79%	0.2345	2966673	51395296648
74.78%	0.2343	2965101	51388424701
74.77%	0.2341	2963529	51381552753
74.76%	0.2340	2961959	51374680805
74.75%	0.2338	2960390	51367808858
74.74%	0.2336	2958822	51360936910
74.73%	0.2334	2957255	51354064962
74.72%	0.2332	2955690	51347193015
74.71%	0.2330	2954126	51340321067
74.70%	0.2328	2952563	51333449119
74.69%	0.2327	2951001	51326577171
74.68%	0.2325	2949441	51319705224
74.67%	0.2323	2947881	51312833276
74.66%	0.2321	2946323	51305961328
74.65%	0.2319	2944767	51299089381
74.64%	0.2317	2943211	51292217433
74.63%	0.2316	2941657	51285345485
74.62%	0.2314	2940104	51278473538
74.61%	0.2312	2938552	51271601590
74.60%	0.2310	2937001	51264729642
74.59%	0.2308	2935452	51257857695
74.58%	0.2306	2933904	51250985747
74.57%	0.2305	2932357	51244113799
74.56%	0.2303	2930811	51237241852
74.55%	0.2301	2929267	51230369904
74.54%	0.2299	2927723	51223497956
74.53%	0.2298	2926181	51216626009
74.52%	0.2295	2924640	51209754061
74.51%	0.2294	2923101	51202882113
74.50%	0.2292	2921562	51196010166
74.49%	0.2290	2920025	51189138218
74.48%	0.2288	2918489	51182266270
74.47%	0.2287	2916954	51175394323
74.46%	0.2285	2915420	51168522375
74.45%	0.2283	2913888	51161650427
74.44%	0.2281	2912357	51154778480
74.43%	0.2280	2910826	51147906532
74.42%	0.2278	2909298	51141034584
74.41%	0.2276	2907770	51134162637
74.40%	0.2274	2906243	51127290689
74.39%	0.2273	2904718	51120418741
74.38%	0.2271	2903194	51113546794
74.37%	0.2269	2901671	51106674846
74.36%	0.2267	2900149	51099802898
74.35%	0.2265	2898629	51092930951
74.34%	0.2263	2897110	51086059003
74.33%	0.2262	2895591	51079187055
74.32%	0.2260	2894074	51072315108
74.31%	0.2258	2892559	51065443160
74.30%	0.2257	2891044	51058571212
74.29%	0.2255	2889531	51051699265
74.28%	0.2253	2888018	51044827317
74.27%	0.2251	2886507	51037955369
74.26%	0.2250	2884997	51031083422
74.25%	0.2248	2883489	51024211474
74.24%	0.2246	2881981	51017339526
74.23%	0.2244	2880475	51010467578
74.22%	0.2243	2878969	51003595631
74.21%	0.2241	2877465	50996723683
74.20%	0.2239	2875962	50989851735
74.19%	0.2237	2874461	50982979788
74.18%	0.2236	2872960	50976107840
74.17%	0.2234	2871461	50969235892
74.16%	0.2232	2869962	50962363945
74.15%	0.2230	2868465	50955491997
74.14%	0.2229	2866969	50948620049
74.13%	0.2227	2865475	50941748102
74.12%	0.2225	2863981	50934876154
74.11%	0.2224	2862489	50928004206
74.10%	0.2222	2860997	50921132259
74.09%	0.2220	2859507	50914260311
74.08%	0.2218	2858018	50907388363
74.07%	0.2216	2856530	50900516416
74.06%	0.2215	2855044	50893644468
74.05%	0.2213	2853558	50886772520
74.04%	0.2212	2852074	50879900573
74.03%	0.2210	2850590	50873028625
74.02%	0.2208	2849108	50866156677
74.01%	0.2206	2847627	50859284730
74.00%	0.2205	2846147	50852412782
73.99%	0.2203	2844669	50845540834
73.98%	0.2201	2843191	50838668887
73.97%	0.2200	2841715	50831796939
73.96%	0.2198	2840239	50824924991
73.95%	0.2196	2838765	50818053044
73.94%	0.2195	2837292	50811181096
73.93%	0.2193	2835820	50804309148
73.92%	0.2191	2834349	50797437201
73.91%	0.2189	2832880	50790565253
73.90%	0.2188	2831411	50783693305
73.89%	0.2186	2829944	50776821358
73.88%	0.2184	2828477	50769949410
73.87%	0.2183	2827012	50763077462
73.86%	0.2181	2825548	50756205515
73.85%	0.2180	2824085	50749333567
73.84%	0.2178	2822623	50742461619
73.83%	0.2176	2821163	50735589672
73.82%	0.2175	2819703	50728717724
73.81%	0.2173	2818245	50721845776
73.80%	0.2171	2816787	50714973829
73.79%	0.2169	2815331	50708101881
73.78%	0.2168	2813876	50701229933
73.77%	0.2166	2812422	50694357986
73.76%	0.2164	2810969	50687486038
73.75%	0.2163	2809517	50680614090
73.74%	0.2161	2808067	50673742142
73.73%	0.2159	2806617	50666870195
73.72%	0.2158	2805168	50659998247
73.71%	0.2156	2803721	50653126299
73.70%	0.2155	2802275	50646254352
73.69%	0.2153	2800830	50639382404
73.68%	0.2151	2799386	50632510456
73.67%	0.2150	2797943	50625638509
73.66%	0.2148	2796501	50618766561
73.65%	0.2147	2795060	50611894613
73.64%	0.2145	2793620	50605022666
73.63%	0.2143	2792182	50598150718
73.62%	0.2142	2790744	50591278770
73.61%	0.2140	2789308	50584406823
73.60%	0.2138	2787872	50577534875
73.59%	0.2137	2786438	50570662927
73.58%	0.2135	2785005	50563790980
73.57%	0.2133	2783573	50556919032
73.56%	0.2132	2782142	50550047084
73.55%	0.2130	2780712	50543175137
73.54%	0.2129	2779283	50536303189
73.53%	0.2127	2777855	50529431241
73.52%	0.2125	2776428	50522559294
73.51%	0.2124	2775003	50515687346
73.50%	0.2122	2773578	50508815398
73.49%	0.2121	2772155	50501943451
73.48%	0.2119	2770732	50495071503
73.47%	0.2117	2769311	50488199555
73.46%	0.2116	2767891	50481327608
73.45%	0.2114	2766472	50474455660
73.44%	0.2113	2765054	50467583712
73.43%	0.2111	2763637	50460711765
73.42%	0.2110	2762221	50453839817
73.41%	0.2108	2760806	50446967869
73.40%	0.2107	2759392	50440095922
73.39%	0.2105	2757979	50433223974
73.38%	0.2103	2756567	50426352026
73.37%	0.2102	2755157	50419480079
73.36%	0.2100	2753747	50412608131
73.35%	0.2098	2752339	50405736183
73.34%	0.2097	2750931	50398864236
73.33%	0.2095	2749525	50391992288
73.32%	0.2094	2748119	50385120340
73.31%	0.2092	2746715	50378248393
73.30%	0.2091	2745312	50371376445
73.29%	0.2089	2743910	50364504497
73.28%	0.2088	2742508	50357632550
73.27%	0.2086	2741108	50350760602
73.26%	0.2084	2739709	50343888654
73.25%	0.2083	2738311	50337016706
73.24%	0.2081	2736914	50330144759
73.23%	0.2080	2735518	50323272811
73.22%	0.2078	2734123	50316400863
73.21%	0.2077	2732730	50309528916
73.20%	0.2075	2731337	50302656968
73.19%	0.2073	2729945	50295785020
73.18%	0.2072	2728554	50288913073
73.17%	0.2070	2727164	50282041125
73.16%	0.2069	2725776	50275169177
73.15%	0.2067	2724388	50268297230
73.14%	0.2066	2723002	50261425282
73.13%	0.2064	2721616	50254553334
73.12%	0.2063	2720231	50247681387
73.11%	0.2061	2718848	50240809439
73.10%	0.2060	2717466	50233937491
73.09%	0.2058	2716084	50227065544
73.08%	0.2057	2714704	50220193596
73.07%	0.2055	2713324	50213321648
73.06%	0.2053	2711946	50206449701
73.05%	0.2052	2710569	50199577753
73.04%	0.2050	2709192	50192705805
73.03%	0.2049	2707817	50185833858
73.02%	0.2048	2706443	50178961910
73.01%	0.2046	2705069	50172089962
73.00%	0.2044	2703697	50165218015
72.99%	0.2043	2702326	50158346067
72.98%	0.2041	2700956	50151474119
72.97%	0.2040	2699586	50144602172
72.96%	0.2038	2698218	50137730224
72.95%	0.2037	2696851	50130858276
72.94%	0.2035	2695485	50123986329
72.93%	0.2034	2694120	50117114381
72.92%	0.2032	2692756	50110242433
72.91%	0.2031	2691392	50103370486
72.90%	0.2029	2690030	50096498538
72.89%	0.2028	2688669	50089626590
72.88%	0.2027	2687309	50082754643
72.87%	0.2025	2685950	50075882695
72.86%	0.2023	2684592	50069010747
72.85%	0.2022	2683235	50062138800
72.84%	0.2021	2681879	50055266852
72.83%	0.2019	2680523	50048394904
72.82%	0.2017	2679169	50041522957
72.81%	0.2016	2677816	50034651009
72.80%	0.2015	2676464	50027779061
72.79%	0.2013	2675113	50020907113
72.78%	0.2011	2673763	50014035166
72.77%	0.2010	2672414	50007163218
72.76%	0.2009	2671065	50000291270
72.75%	0.2007	2669718	49993419323
72.74%	0.2005	2668372	49986547375
72.73%	0.2004	2667027	49979675427
72.72%	0.2003	2665683	49972803480
72.71%	0.2001	2664339	49965931532
72.70%	0.2000	2662997	49959059584
72.69%	0.1998	2661656	49952187637
72.68%	0.1997	2660315	49945315689
72.67%	0.1995	2658976	49938443741
72.66%	0.1994	2657638	49931571794
72.65%	0.1993	2656301	49924699846
72.64%	0.1991	2654964	49917827898
72.63%	0.1990	2653629	49910955951
72.62%	0.1988	2652294	49904084003
72.61%	0.1986	2650961	49897212055
72.60%	0.1985	2649628	49890340108
72.59%	0.1984	2648297	49883468160
72.58%	0.1982	2646966	49876596212
72.57%	0.1981	2645637	49869724265
72.56%	0.1980	2644308	49862852317
72.55%	0.1978	2642981	49855980369
72.54%	0.1976	2641654	49849108422
72.53%	0.1975	2640328	49842236474
72.52%	0.1974	2639004	49835364526
72.51%	0.1972	2637680	49828492579
72.50%	0.1971	2636357	49821620631
72.49%	0.1969	2635035	49814748683
72.48%	0.1968	2633714	49807876736
72.47%	0.1967	2632394	49801004788
72.46%	0.1965	2631075	49794132840
72.45%	0.1964	2629757	49787260893
72.44%	0.1962	2628440	49780388945
72.43%	0.1961	2627124	49773516997
72.42%	0.1959	2625809	49766645050
72.41%	0.1958	2624495	49759773102
72.40%	0.1956	2623182	49752901154
72.39%	0.1955	2621870	49746029207
72.38%	0.1954	2620558	49739157259
72.37%	0.1952	2619248	49732285311
72.36%	0.1951	2617938	49725413364
72.35%	0.1949	2616630	49718541416
72.34%	0.1948	2615322	49711669468
72.33%	0.1947	2614016	49704797521
72.32%	0.1945	2612710	49697925573
72.31%	0.1944	2611405	49691053625
72.30%	0.1942	2610102	49684181677
72.29%	0.1941	2608799	49677309730
72.28%	0.1939	2607497	49670437782
72.27%	0.1938	2606196	49663565834
72.26%	0.1937	2604896	49656693887
72.25%	0.1935	2603597	49649821939
72.24%	0.1934	2602299	49642949991
72.23%	0.1932	2601002	49636078044
72.22%	0.1931	2599705	49629206096
72.21%	0.1930	2598410	49622334148
72.20%	0.1928	2597116	49615462201
72.19%	0.1927	2595822	49608590253
72.18%	0.1926	2594530	49601718305
72.17%	0.1924	2593238	49594846358
72.16%	0.1923	2591947	49587974410
72.15%	0.1922	2590658	49581102462
72.14%	0.1920	2589369	49574230515
72.13%	0.1919	2588081	49567358567
72.12%	0.1917	2586794	49560486619
72.11%	0.1916	2585508	49553614672
72.10%	0.1915	2584223	49546742724
72.09%	0.1913	2582939	49539870776
72.08%	0.1912	2581655	49532998829
72.07%	0.1910	2580373	49526126881
72.06%	0.1909	2579091	49519254933
72.05%	0.1908	2577811	49512382986
72.04%	0.1907	2576531	49505511038
72.03%	0.1905	2575253	49498639090
72.02%	0.1904	2573975	49491767143
72.01%	0.1902	2572698	49484895195
72.00%	0.1901	2571422	49478023247
71.99%	0.1899	2570147	49471151300
71.98%	0.1898	2568873	49464279352
71.97%	0.1897	2567599	49457407404
71.96%	0.1896	2566327	49450535457
71.95%	0.1894	2565056	49443663509
71.94%	0.1893	2563785	49436791561
71.93%	0.1891	2562516	49429919614
71.92%	0.1890	2561247	49423047666
71.91%	0.1889	2559979	49416175718
71.90%	0.1888	2558712	49409303771
71.89%	0.1886	2557446	49402431823
71.88%	0.1885	2556181	49395559875
71.87%	0.1883	2554917	49388687928
71.86%	0.1882	2553654	49381815980
71.85%	0.1881	2552391	49374944032
71.84%	0.1880	2551130	49368072085
71.83%	0.1878	2549869	49361200137
71.82%	0.1877	2548609	49354328189
71.81%	0.1875	2547351	49347456241
71.80%	0.1874	2546093	49340584294
71.79%	0.1873	2544836	49333712346
71.78%	0.1871	2543579	49326840398
71.77%	0.1870	2542324	49319968451
71.76%	0.1869	2541070	49313096503
71.75%	0.1868	2539816	49306224555
71.74%	0.1866	2538564	49299352608
71.73%	0.1865	2537312	49292480660
71.72%	0.1864	2536061	49285608712
71.71%	0.1862	2534811	49278736765
71.70%	0.1861	2533562	49271864817
71.69%	0.1859	2532314	49264992869
71.68%	0.1858	2531067	49258120922
71.67%	0.1857	2529820	49251248974
71.66%	0.1856	2528575	49244377026
71.65%	0.1854	2527330	49237505079
71.64%	0.1853	2526086	49230633131
71.63%	0.1852	2524844	49223761183
71.62%	0.1850	2523602	49216889236
71.61%	0.1849	2522360	49210017288
71.60%	0.1848	2521120	49203145340
71.59%	0.1846	2519881	49196273393
71.58%	0.1845	2518642	49189401445
71.57%	0.1844	2517405	49182529497
71.56%	0.1843	2516168	49175657550
71.55%	0.1841	2514932	49168785602
71.54%	0.1840	2513697	49161913654
71.53%	0.1839	2512463	49155041707
71.52%	0.1837	2511229	49148169759
71.51%	0.1836	2509997	49141297811
71.50%	0.1835	2508765	49134425864
71.49%	0.1833	2507535	49127553916
71.48%	0.1832	2506305	49120681968
71.47%	0.1831	2505076	49113810021
71.46%	0.1830	2503848	49106938073
71.45%	0.1829	2502620	49100066125
71.44%	0.1827	2501394	49093194178
71.43%	0.1826	2500168	49086322230
71.42%	0.1825	2498944	49079450282
71.41%	0.1823	2497720	49072578335
71.40%	0.1822	2496497	49065706387
71.39%	0.1821	2495275	49058834439
71.38%	0.1819	2494053	49051962492
71.37%	0.1818	2492833	49045090544
71.36%	0.1817	2491613	49038218596
71.35%	0.1816	2490395	49031346648
71.34%	0.1814	2489177	49024474701
71.33%	0.1813	2487960	49017602753
71.32%	0.1812	2486744	49010730805
71.31%	0.1810	2485528	49003858858
71.30%	0.1810	2484314	48996986910
71.29%	0.1808	2483100	48990114962
71.28%	0.1807	2481887	48983243015
71.27%	0.1806	2480676	48976371067
71.26%	0.1804	2479464	48969499119
71.25%	0.1803	2478254	48962627172
71.24%	0.1802	2477045	48955755224
71.23%	0.1801	2475836	48948883276
71.22%	0.1799	2474628	48942011329
71.21%	0.1798	2473422	48935139381
71.20%	0.1797	2472216	48928267433
71.19%	0.1796	2471010	48921395486
71.18%	0.1794	2469806	48914523538
71.17%	0.1793	2468602	48907651590
71.16%	0.1792	2467400	48900779643
71.15%	0.1791	2466198	48893907695
71.14%	0.1789	2464997	48887035747
71.13%	0.1788	2463797	48880163800
71.12%	0.1787	2462597	48873291852
71.11%	0.1786	2461399	48866419904
71.10%	0.1784	2460201	48859547957
71.09%	0.1783	2459004	48852676009
71.08%	0.1782	2457808	48845804061
71.07%	0.1781	2456613	48838932114
71.06%	0.1779	2455418	48832060166
71.05%	0.1778	2454225	48825188218
71.04%	0.1777	2453032	48818316271
71.03%	0.1776	2451840	48811444323
71.02%	0.1775	2450649	48804572375
71.01%	0.1773	2449459	48797700428
71.00%	0.1772	2448269	48790828480
70.99%	0.1771	2447081	48783956532
70.98%	0.1770	2445893	48777084585
70.97%	0.1769	2444706	48770212637
70.96%	0.1767	2443519	48763340689
70.95%	0.1766	2442334	48756468742
70.94%	0.1765	2441150	48749596794
70.93%	0.1764	2439966	48742724846
70.92%	0.1762	2438783	48735852899
70.91%	0.1761	2437601	48728980951
70.90%	0.1760	2436419	48722109003
70.89%	0.1759	2435239	48715237056
70.88%	0.1758	2434059	48708365108
70.87%	0.1756	2432880	48701493160
70.86%	0.1755	2431702	48694621212
70.85%	0.1754	2430525	48687749265
70.84%	0.1753	2429349	48680877317
70.83%	0.1752	2428173	48674005369
70.82%	0.1750	2426998	48667133422
70.81%	0.1749	2425824	48660261474
70.80%	0.1748	2424651	48653389526
70.79%	0.1747	2423478	48646517579
70.78%	0.1746	2422307	48639645631
70.77%	0.1744	2421136	48632773683
70.76%	0.1743	2419966	48625901736
70.75%	0.1742	2418797	48619029788
70.74%	0.1741	2417628	48612157840
70.73%	0.1739	2416461	48605285893
70.72%	0.1738	2415294	48598413945
70.71%	0.1737	2414128	48591541997
70.70%	0.1736	2412963	48584670050
70.69%	0.1735	2411798	48577798102
70.68%	0.1734	2410635	48570926154
70.67%	0.1732	2409472	48564054207
70.66%	0.1731	2408310	48557182259
70.65%	0.1730	2407148	48550310311
70.64%	0.1729	2405988	48543438364
70.63%	0.1728	2404828	48536566416
70.62%	0.1727	2403669	48529694468
70.61%	0.1725	2402511	48522822521
70.60%	0.1724	2401354	48515950573
70.59%	0.1723	2400197	48509078625
70.58%	0.1722	2399042	48502206678
70.57%	0.1721	2397887	48495334730
70.56%	0.1720	2396732	48488462782
70.55%	0.1718	2395579	48481590835
70.54%	0.1717	2394426	48474718887
70.53%	0.1716	2393275	48467846939
70.52%	0.1715	2392124	48460974992
70.51%	0.1714	2390973	48454103044
70.50%	0.1713	2389824	48447231096
70.49%	0.1712	2388675	48440359149
70.48%	0.1710	2387527	48433487201
70.47%	0.1709	2386380	48426615253
70.46%	0.1708	2385234	48419743306
70.45%	0.1707	2384088	48412871358
70.44%	0.1706	2382943	48405999410
70.43%	0.1704	2381799	48399127463
70.42%	0.1703	2380656	48392255515
70.41%	0.1702	2379513	48385383567
70.40%	0.1701	2378372	48378511620
70.39%	0.1700	2377231	48371639672
70.38%	0.1699	2376091	48364767724
70.37%	0.1698	2374951	48357895776
70.36%	0.1696	2373812	48351023829
70.35%	0.1695	2372675	48344151881
70.34%	0.1694	2371537	48337279933
70.33%	0.1693	2370401	48330407986
70.32%	0.1692	2369266	48323536038
70.31%	0.1691	2368131	48316664090
70.30%	0.1689	2366997	48309792143
70.29%	0.1688	2365863	48302920195
70.28%	0.1687	2364731	48296048247
70.27%	0.1686	2363599	48289176300
70.26%	0.1685	2362468	48282304352
70.25%	0.1684	2361338	48275432404
70.24%	0.1683	2360208	48268560457
70.23%	0.1682	2359080	48261688509
70.22%	0.1681	2357952	48254816561
70.21%	0.1679	2356824	48247944614
70.20%	0.1678	2355698	48241072666
70.19%	0.1677	2354572	48234200718
70.18%	0.1676	2353447	48227328771
70.17%	0.1675	2352323	48220456823
70.16%	0.1674	2351200	48213584875
70.15%	0.1673	2350077	48206712928
70.14%	0.1672	2348955	48199840980
70.13%	0.1670	2347834	48192969032
70.12%	0.1669	2346713	48186097085
70.11%	0.1668	2345594	48179225137
70.10%	0.1667	2344475	48172353189
70.09%	0.1666	2343357	48165481242
